%year month day hour minute sea-level-height flag1 flag2
2004 01 28 06 00 -0.059 0.003 0
2004 01 28 07 00 -0.066 0.004 0
2004 01 28 08 00 -0.050 0.002 0
2004 01 28 09 00 -0.031 0.001 0
2004 01 28 10 00 -0.014 0.003 0
2004 01 28 11 00 -0.010 0.005 0
2004 01 28 12 00 -0.005 0.003 0
2004 01 28 13 00 0.015 0.002 0
2004 01 28 14 00 0.036 0.005 0
2004 01 28 15 00 0.040 0.003 0
2004 01 28 16 00 0.078 0.002 0
2004 01 28 17 00 0.098 0.004 0
2004 01 28 18 00 0.124 0.002 0
2004 01 28 19 00 0.143 0.005 0
2004 01 28 20 00 0.156 0.002 0
2004 01 28 21 00 0.159 0.002 0
2004 01 28 22 00 0.157 0.002 0
2004 01 28 23 00 0.134 0.002 0
2004 01 29 00 00 0.120 0.003 0
2004 01 29 01 00 0.111 0.007 0
2004 01 29 02 00 0.075 0.001 0
2004 01 29 03 00 0.029 0.004 0
2004 01 29 04 00 0.000 0.002 0
2004 01 29 05 00 -0.035 0.003 0
2004 01 29 06 00 -0.072 0.002 0
2004 01 29 07 00 -0.080 0.010 0
2004 01 29 08 00 -0.098 0.002 0
2004 01 29 09 00 -0.102 0.003 0
2004 01 29 10 00 -0.106 0.002 0
2004 01 29 11 00 -0.087 0.006 0
2004 01 29 12 00 -0.062 0.008 0
2004 01 29 13 00 -0.029 0.005 0
2004 01 29 14 00 0.005 0.005 0
2004 01 29 15 00 0.047 0.004 0
2004 01 29 16 00 0.088 0.004 0
2004 01 29 17 00 0.124 0.008 0
2004 01 29 18 00 0.162 0.003 0
2004 01 29 19 00 0.181 0.002 0
2004 01 29 20 00 0.191 0.006 0
2004 01 29 21 00 0.218 0.005 0
2004 01 29 22 00 0.217 0.004 0
2004 01 29 23 00 0.226 0.005 0
2004 01 30 00 00 0.222 0.002 0
2004 01 30 01 00 0.228 0.004 0
2004 01 30 02 00 0.213 0.005 0
2004 01 30 03 00 0.187 0.006 0
2004 01 30 04 00 0.125 0.002 0
2004 01 30 05 00 0.097 0.004 0
2004 01 30 06 00 0.054 0.005 0
2004 01 30 07 00 0.037 0.004 0
2004 01 30 08 00 0.012 0.003 0
2004 01 30 09 00 -0.021 0.001 0
2004 01 30 10 00 -0.026 0.003 0
2004 01 30 11 00 -0.003 0.001 0
2004 01 30 12 00 0.014 0.005 0
2004 01 30 13 00 0.045 0.001 0
2004 01 30 14 00 0.095 0.005 0
2004 01 30 15 00 0.120 0.004 0
2004 01 30 16 00 0.100 0.009 0
2004 01 30 17 00 0.090 0.007 0
2004 01 30 18 00 0.190 0.005 0
2004 01 30 19 00 0.217 0.013 1
2004 01 30 20 00 0.411 0.014 1
2004 01 30 21 00 0.377 0.012 1
2004 01 30 22 00 0.343 0.025 1
2004 01 30 23 00 0.317 0.018 1
2004 01 31 00 00 0.277 0.020 1
2004 01 31 01 00 0.261 0.016 1
2004 01 31 02 00 0.237 0.010 1
2004 01 31 03 00 0.192 0.023 1
2004 01 31 04 00 0.165 0.019 1
2004 01 31 05 00 0.126 0.015 1
2004 01 31 06 00 0.087 0.012 1
2004 01 31 07 00 0.053 0.009 1
2004 01 31 08 00 0.036 0.008 1
2004 01 31 09 00 0.025 0.000 1
2004 01 31 10 00 0.007 0.012 1
2004 01 31 11 00 0.025 0.010 1
2004 01 31 12 00 0.044 0.007 1
2004 01 31 13 00 0.073 0.008 1
2004 01 31 14 00 0.106 0.009 1
2004 01 31 15 00 0.162 0.015 1
2004 01 31 16 00 0.210 0.011 1
2004 01 31 17 00 0.254 0.008 1
2004 01 31 18 00 0.306 0.009 1
2004 01 31 19 00 0.353 0.011 1
2004 01 31 20 00 0.400 0.013 1
2004 01 31 21 00 0.447 0.012 1
2004 01 31 22 00 0.464 0.017 1
2004 01 31 23 00 0.484 0.018 1
2004 02 01 00 00 0.490 0.021 1
2004 02 01 01 00 0.486 0.025 1
2004 02 01 02 00 0.456 0.034 1
2004 02 01 03 00 0.405 0.035 1
2004 02 01 04 00 0.374 0.040 1
2004 02 01 05 00 0.367 0.031 1
2004 02 01 06 00 0.331 0.036 1
2004 02 01 07 00 0.310 0.033 1
2004 02 01 08 00 0.257 0.026 1
2004 02 01 09 00 0.251 0.024 1
2004 02 01 10 00 0.237 0.027 1
2004 02 01 11 00 0.219 0.023 1
2004 02 01 12 00 0.210 0.025 1
2004 02 01 13 00 0.208 0.024 1
2004 02 01 14 00 0.224 0.023 1
2004 02 01 15 00 0.259 0.023 1
2004 02 01 16 00 0.297 0.019 1
2004 02 01 17 00 0.336 0.013 1
2004 02 01 18 00 0.363 0.012 1
2004 02 01 19 00 0.392 0.009 1
2004 02 01 20 00 0.431 0.009 1
2004 02 01 21 00 0.461 0.011 1
2004 02 01 22 00 0.472 0.014 1
2004 02 01 23 00 0.487 0.015 1
2004 02 02 00 00 0.524 0.016 1
2004 02 02 01 00 0.515 0.020 1
2004 02 02 02 00 0.506 0.020 1
2004 02 02 03 00 0.481 0.024 1
2004 02 02 04 00 0.444 0.020 1
2004 02 02 05 00 0.372 0.025 1
2004 02 02 06 00 0.333 1 0
2004 02 02 07 00 0.280 0.013 1
2004 02 02 08 00 0.226 0.006 1
2004 02 02 09 00 0.150 0.005 1
2004 02 02 10 00 0.125 0.004 1
2004 02 02 11 00 0.112 0.003 1
2004 02 02 12 00 0.093 0.003 1
2004 02 02 13 00 0.117 0.007 1
2004 02 02 14 00 0.157 0.003 1
2004 02 02 15 00 0.156 0.005 1
2004 02 02 16 00 0.203 0.003 1
2004 02 02 17 00 0.263 0.012 1
2004 02 02 18 00 0.275 0.017 1
2004 02 02 19 00 0.272 0.011 1
2004 02 02 20 00 0.300 0.009 1
2004 02 02 21 00 0.409 0.003 1
2004 02 02 22 00 0.421 0.005 1
2004 02 02 23 00 0.435 0.005 1
2004 02 03 00 00 0.459 0.006 1
2004 02 03 01 00 0.468 0.005 1
2004 02 03 02 00 0.469 0.005 1
2004 02 03 03 00 0.441 0.007 1
2004 02 03 04 00 0.409 0.007 1
2004 02 03 05 00 0.340 0.003 1
2004 02 03 06 00 0.281 0.004 1
2004 02 03 07 00 0.237 0.007 1
2004 02 03 08 00 0.149 0.017 1
2004 02 03 09 00 0.046 0.014 1
2004 02 03 10 00 -0.031 0.010 1
2004 02 03 11 00 -0.061 0.011 1
2004 02 03 12 00 -0.072 0.014 1
2004 02 03 13 00 -0.088 0.012 1
2004 02 03 14 00 -0.079 0.013 1
2004 02 03 15 00 -0.061 0.013 1
2004 02 03 16 00 -0.021 0.011 1
2004 02 03 17 00 0.001 0.012 1
2004 02 03 18 00 0.023 0.013 1
2004 02 03 19 00 0.086 0.010 1
2004 02 03 20 00 0.139 0.005 1
2004 02 03 21 00 0.189 0.008 1
2004 02 03 22 00 0.234 0.009 1
2004 02 03 23 00 0.269 0.008 1
2004 02 04 00 00 0.302 0.007 1
2004 02 04 01 00 0.320 0.006 1
2004 02 04 02 00 0.333 0.007 1
2004 02 04 03 00 0.332 0.006 1
2004 02 04 04 00 0.322 0.013 1
2004 02 04 05 00 0.274 0.020 1
2004 02 04 06 00 0.205 0.015 1
2004 02 04 07 00 0.152 0.012 1
2004 02 04 08 00 0.096 0.010 1
2004 02 04 09 00 0.044 0.008 1
2004 02 04 10 00 -0.013 0.008 1
2004 02 04 11 00 -0.012 0.009 1
2004 02 04 12 00 -0.036 0.008 1
2004 02 04 13 00 -0.050 0.011 1
2004 02 04 14 00 -0.058 1 0
2004 02 04 15 00 -0.019 0.011 1
2004 02 04 16 00 0.031 0.008 1
2004 02 04 17 00 0.094 0.008 1
2004 02 04 18 00 0.128 0.007 1
2004 02 04 19 00 0.180 0.011 1
2004 02 04 20 00 0.246 0.009 1
2004 02 04 21 00 0.277 0.010 1
2004 02 04 22 00 0.328 0.012 1
2004 02 04 23 00 0.384 0.011 1
2004 02 05 00 00 0.440 0.012 1
2004 02 05 01 00 0.460 0.013 1
2004 02 05 02 00 0.494 0.012 1
2004 02 05 03 00 0.532 0.014 1
2004 02 05 04 00 0.554 0.014 1
2004 02 05 05 00 0.525 0.020 1
2004 02 05 06 00 0.483 0.013 1
2004 02 05 07 00 0.444 0.009 1
2004 02 05 08 00 0.408 0.008 1
2004 02 05 09 00 0.324 0.008 1
2004 02 05 10 00 0.257 0.006 1
2004 02 05 11 00 0.213 0.008 1
2004 02 05 12 00 0.162 0.006 1
2004 02 05 13 00 0.153 0.005 1
2004 02 05 14 00 0.137 0.007 1
2004 02 05 15 00 0.179 0.007 1
2004 02 05 16 00 0.218 0.010 1
2004 02 05 17 00 0.240 0.010 1
2004 02 05 18 00 0.241 0.006 1
2004 02 05 19 00 0.273 0.007 1
2004 02 05 20 00 0.298 0.007 1
2004 02 05 21 00 0.327 0.009 1
2004 02 05 22 00 0.378 0.004 0
2004 02 05 23 00 0.432 0.002 0
2004 02 06 00 00 0.498 0.003 0
2004 02 06 01 00 0.532 0.002 0
2004 02 06 02 00 0.536 0.008 0
2004 02 06 03 00 0.576 0.006 0
2004 02 06 04 00 0.538 0.007 0
2004 02 06 05 00 0.525 0.004 0
2004 02 06 06 00 0.480 0.003 0
2004 02 06 07 00 0.405 0.005 0
2004 02 06 08 00 0.366 0.004 0
2004 02 06 09 00 0.280 0.004 0
2004 02 06 10 00 0.191 0.005 0
2004 02 06 11 00 0.097 0.006 0
2004 02 06 12 00 0.029 0.003 0
2004 02 06 13 00 0.013 0.005 0
2004 02 06 14 00 -0.037 0.005 0
2004 02 06 15 00 0.000 0.010 0
2004 02 06 16 00 0.013 0.004 0
2004 02 06 17 00 0.057 0.004 0
2004 02 06 18 00 0.067 0.011 0
2004 02 06 19 00 0.106 0.004 0
2004 02 06 20 00 0.136 0.004 0
2004 02 06 21 00 0.217 0.009 0
2004 02 06 22 00 0.212 0.009 0
2004 02 06 23 00 0.217 0.004 0
2004 02 07 00 00 0.298 0.003 0
2004 02 07 01 00 0.328 0.006 0
2004 02 07 02 00 0.340 0.005 0
2004 02 07 03 00 0.344 0.004 0
2004 02 07 04 00 0.315 0.006 0
2004 02 07 05 00 0.315 0.004 0
2004 02 07 06 00 0.246 0.007 0
2004 02 07 07 00 0.184 0.004 0
2004 02 07 08 00 0.156 0.006 0
2004 02 07 09 00 0.119 0.006 0
2004 02 07 10 00 0.040 0.002 0
2004 02 07 11 00 -0.061 0.002 0
2004 02 07 12 00 -0.106 0.004 0
2004 02 07 13 00 -0.115 0.003 0
2004 02 07 14 00 -0.124 0.004 0
2004 02 07 15 00 -0.153 0.007 0
2004 02 07 16 00 -0.136 0.002 0
2004 02 07 17 00 -0.109 0.004 0
2004 02 07 18 00 -0.056 0.005 0
2004 02 07 19 00 -0.026 0.003 0
2004 02 07 20 00 -0.001 0.004 0
2004 02 07 21 00 0.047 0.003 0
2004 02 07 22 00 0.071 0.008 0
2004 02 07 23 00 0.061 0.004 0
2004 02 08 00 00 0.091 0.009 0
2004 02 08 01 00 0.127 0.006 0
2004 02 08 02 00 0.139 0.002 0
2004 02 08 03 00 0.148 0.005 0
2004 02 08 04 00 0.142 0.003 0
2004 02 08 05 00 0.140 0.004 0
2004 02 08 06 00 0.139 0.002 0
2004 02 08 07 00 0.123 0.001 0
2004 02 08 08 00 0.083 0.007 0
2004 02 08 09 00 0.046 0.009 0
2004 02 08 10 00 -0.024 0.002 0
2004 02 08 11 00 -0.072 0.003 0
2004 02 08 12 00 -0.101 0.006 0
2004 02 08 13 00 -0.113 0.002 0
2004 02 08 14 00 -0.097 0.004 0
2004 02 08 15 00 -0.130 0.003 0
2004 02 08 16 00 -0.102 0.002 0
2004 02 08 17 00 -0.078 0.003 0
2004 02 08 18 00 -0.076 0.003 0
2004 02 08 19 00 -0.043 0.003 0
2004 02 08 20 00 -0.010 0.009 0
2004 02 08 21 00 0.013 0.003 0
2004 02 08 22 00 0.070 0.008 0
2004 02 08 23 00 0.057 0.003 0
2004 02 09 00 00 0.064 0.004 0
2004 02 09 01 00 0.114 0.008 0
2004 02 09 02 00 0.140 0.003 0
2004 02 09 03 00 0.147 0.009 0
2004 02 09 04 00 0.171 0.003 0
2004 02 09 05 00 0.179 0.004 0
2004 02 09 06 00 0.184 0.001 0
2004 02 09 07 00 0.179 0.002 0
2004 02 09 08 00 0.162 0.001 0
2004 02 09 09 00 0.114 0.002 0
2004 02 09 10 00 0.053 0.006 0
2004 02 09 11 00 -0.029 0.002 0
2004 02 09 12 00 -0.061 0.006 0
2004 02 09 13 00 -0.076 0.004 0
2004 02 09 14 00 -0.088 0.006 0
2004 02 09 15 00 -0.079 0.002 0
2004 02 09 16 00 -0.078 0.004 0
2004 02 09 17 00 -0.049 0.004 0
2004 02 09 18 00 -0.014 0.007 0
2004 02 09 19 00 0.006 0.002 0
2004 02 09 20 00 0.050 0.005 0
2004 02 09 21 00 0.084 0.004 0
2004 02 09 22 00 0.118 0.006 0
2004 02 09 23 00 0.125 0.001 0
2004 02 10 00 00 0.122 0.010 0
2004 02 10 01 00 0.138 0.002 0
2004 02 10 02 00 0.167 0.002 0
2004 02 10 03 00 0.167 0.002 0
2004 02 10 04 00 0.160 0.002 0
2004 02 10 05 00 0.177 0.002 0
2004 02 10 06 00 0.182 0.001 0
2004 02 10 07 00 0.168 0.001 0
2004 02 10 08 00 0.159 0.001 0
2004 02 10 09 00 0.133 0.006 0
2004 02 10 10 00 0.114 0.002 0
2004 02 10 11 00 0.078 0.014 0
2004 02 10 12 00 0.054 0.008 0
2004 02 10 13 00 0.035 0.003 0
2004 02 10 14 00 0.033 0.005 0
2004 02 10 15 00 0.045 0.013 0
2004 02 10 16 00 0.074 0.007 0
2004 02 10 17 00 0.072 0.002 0
2004 02 10 18 00 0.078 0.006 0
2004 02 10 19 00 0.105 0.009 0
2004 02 10 20 00 0.100 0.005 0
2004 02 10 21 00 0.094 0.004 0
2004 02 10 22 00 0.097 0.014 0
2004 02 10 23 00 0.101 0.003 0
2004 02 11 00 00 0.105 0.003 0
2004 02 11 01 00 0.143 0.003 0
2004 02 11 02 00 0.128 0.004 0
2004 02 11 03 00 0.173 0.003 0
2004 02 11 04 00 0.171 0.003 0
2004 02 11 05 00 0.172 0.005 0
2004 02 11 06 00 0.175 0.004 0
2004 02 11 07 00 0.196 0.005 0
2004 02 11 08 00 0.221 0.008 0
2004 02 11 09 00 0.190 0.003 0
2004 02 11 10 00 0.187 0.004 0
2004 02 11 11 00 0.196 0.007 0
2004 02 11 12 00 0.201 0.006 0
2004 02 11 13 00 0.205 0.003 0
2004 02 11 14 00 0.202 0.005 0
2004 02 11 15 00 0.254 0.006 0
2004 02 11 16 00 0.294 0.006 0
2004 02 11 17 00 0.321 0.004 0
2004 02 11 18 00 0.326 0.003 0
2004 02 11 19 00 0.345 0.006 0
2004 02 11 20 00 0.341 0.005 0
2004 02 11 21 00 0.341 0.004 0
2004 02 11 22 00 0.334 0.006 0
2004 02 11 23 00 0.308 0.001 0
2004 02 12 00 00 0.287 0.007 0
2004 02 12 01 00 0.249 0.003 0
2004 02 12 02 00 0.226 0.007 0
2004 02 12 03 00 0.184 0.003 0
2004 02 12 04 00 0.167 0.003 0
2004 02 12 05 00 0.170 0.009 0
2004 02 12 06 00 0.138 0.003 0
2004 02 12 07 00 0.136 0.004 0
2004 02 12 08 00 0.128 0.002 0
2004 02 12 09 00 0.135 0.004 0
2004 02 12 10 00 0.128 0.001 0
2004 02 12 11 00 0.150 0.002 0
2004 02 12 12 00 0.178 0.002 0
2004 02 12 13 00 0.153 0.003 0
2004 02 12 14 00 0.158 0.009 0
2004 02 12 15 00 0.170 0.005 0
2004 02 12 16 00 0.239 0.004 0
2004 02 12 17 00 0.250 0.003 0
2004 02 12 18 00 0.253 0.005 0
2004 02 12 19 00 0.225 0.009 0
2004 02 12 20 00 0.232 0.003 0
2004 02 12 21 00 0.245 0.002 0
2004 02 12 22 00 0.231 0.004 0
2004 02 12 23 00 0.226 0.004 0
2004 02 13 00 00 0.179 0.003 0
2004 02 13 01 00 0.127 0.002 0
2004 02 13 02 00 0.063 0.004 0
2004 02 13 03 00 0.016 0.005 0
2004 02 13 04 00 -0.003 0.005 0
2004 02 13 05 00 -0.053 0.004 0
2004 02 13 06 00 -0.107 0.002 0
2004 02 13 07 00 -0.093 0.002 0
2004 02 13 08 00 -0.097 0.004 0
2004 02 13 09 00 -0.079 0.004 0
2004 02 13 10 00 -0.066 0.003 0
2004 02 13 11 00 -0.047 0.002 0
2004 02 13 12 00 -0.016 0.002 0
2004 02 13 13 00 0.031 0.008 0
2004 02 13 14 00 0.094 0.008 0
2004 02 13 15 00 0.116 0.003 0
2004 02 13 16 00 0.165 0.003 0
2004 02 13 17 00 0.207 0.003 0
2004 02 13 18 00 0.231 0.007 0
2004 02 13 19 00 0.272 0.007 0
2004 02 13 20 00 0.253 0.002 0
2004 02 13 21 00 0.266 0.006 0
2004 02 13 22 00 0.308 0.006 0
2004 02 13 23 00 0.289 0.003 0
2004 02 14 00 00 0.249 0.005 0
2004 02 14 01 00 0.255 0.008 0
2004 02 14 02 00 0.146 0.015 0
2004 02 14 03 00 0.131 0.005 0
2004 02 14 04 00 0.075 0.007 0
2004 02 14 05 00 0.002 0.005 0
2004 02 14 06 00 0.018 0.010 0
2004 02 14 07 00 -0.031 0.010 0
2004 02 14 08 00 0.002 0.004 0
2004 02 14 09 00 0.056 0.005 0
2004 02 14 10 00 0.068 0.005 0
2004 02 14 11 00 0.043 0.006 0
2004 02 14 12 00 0.113 0.006 0
2004 02 14 13 00 0.154 0.004 0
2004 02 14 14 00 0.199 0.004 0
2004 02 14 15 00 0.234 0.008 0
2004 02 14 16 00 0.324 0.002 0
2004 02 14 17 00 0.360 0.003 0
2004 02 14 18 00 0.403 0.004 0
2004 02 14 19 00 0.455 0.003 0
2004 02 14 20 00 0.500 0.003 0
2004 02 14 21 00 0.623 0.005 0
2004 02 14 22 00 0.364 0.007 0
2004 02 14 23 00 0.461 0.006 0
2004 02 15 00 00 0.388 0.005 0
2004 02 15 01 00 0.367 0.006 0
2004 02 15 02 00 0.271 0.007 0
2004 02 15 03 00 0.162 0.005 0
2004 02 15 04 00 0.093 0.006 0
2004 02 15 05 00 0.034 0.005 0
2004 02 15 06 00 -0.064 0.005 0
2004 02 15 07 00 -0.158 0.013 0
2004 02 15 08 00 -0.212 0.006 0
2004 02 15 09 00 -0.242 0.006 0
2004 02 15 10 00 -0.256 0.004 0
2004 02 15 11 00 -0.263 0.007 0
2004 02 15 12 00 -0.230 0.006 0
2004 02 15 13 00 -0.171 0.004 0
2004 02 15 14 00 -0.125 0.005 0
2004 02 15 15 00 -0.043 0.005 0
2004 02 15 16 00 0.042 0.014 0
2004 02 15 17 00 0.112 0.003 0
2004 02 15 18 00 0.167 0.004 0
2004 02 15 19 00 0.196 0.003 0
2004 02 15 20 00 0.249 0.004 0
2004 02 15 21 00 0.274 0.004 0
2004 02 15 22 00 0.284 0.004 0
2004 02 15 23 00 0.275 0.005 0
2004 02 16 00 00 0.263 0.003 0
2004 02 16 01 00 0.208 0.006 0
2004 02 16 02 00 0.134 0.004 0
2004 02 16 03 00 0.091 0.003 0
2004 02 16 04 00 0.022 0.007 0
2004 02 16 05 00 -0.051 0.003 0
2004 02 16 06 00 -0.085 0.001 0
2004 02 16 07 00 -0.164 0.002 0
2004 02 16 08 00 -0.234 0.007 0
2004 02 16 09 00 -0.308 0.002 0
2004 02 16 10 00 -0.319 0.003 0
2004 02 16 11 00 -0.301 0.007 0
2004 02 16 12 00 -0.287 0.008 0
2004 02 16 13 00 -0.233 0.012 0
2004 02 16 14 00 -0.170 0.002 0
2004 02 16 15 00 -0.141 0.003 0
2004 02 16 16 00 -0.061 0.002 0
2004 02 16 17 00 -0.001 0.003 0
2004 02 16 18 00 0.058 0.007 0
2004 02 16 19 00 0.110 0.003 0
2004 02 16 20 00 0.177 0.005 0
2004 02 16 21 00 0.210 0.004 0
2004 02 16 22 00 0.250 0.007 0
2004 02 16 23 00 0.261 0.005 0
2004 02 17 00 00 0.251 0.004 0
2004 02 17 01 00 0.253 0.003 0
2004 02 17 02 00 0.236 0.006 0
2004 02 17 03 00 0.176 0.003 0
2004 02 17 04 00 0.107 0.002 0
2004 02 17 05 00 0.013 0.003 0
2004 02 17 06 00 -0.069 0.007 0
2004 02 17 07 00 -0.159 0.006 0
2004 02 17 08 00 -0.213 0.006 0
2004 02 17 09 00 -0.288 0.005 0
2004 02 17 10 00 -0.322 0.010 0
2004 02 17 11 00 -0.333 0.003 0
2004 02 17 12 00 -0.327 0.017 0
2004 02 17 13 00 -0.275 0.006 0
2004 02 17 14 00 -0.194 0.004 0
2004 02 17 15 00 -0.135 0.006 0
2004 02 17 16 00 -0.083 0.005 0
2004 02 17 17 00 -0.035 0.004 0
2004 02 17 18 00 0.045 0.005 0
2004 02 17 19 00 0.120 0.003 0
2004 02 17 20 00 0.166 0.003 0
2004 02 17 21 00 0.216 0.004 0
2004 02 17 22 00 0.260 0.002 0
2004 02 17 23 00 0.287 0.005 0
2004 02 18 00 00 0.271 0.006 0
2004 02 18 01 00 0.270 0.003 0
2004 02 18 02 00 0.258 0.002 0
2004 02 18 03 00 0.233 0.002 0
2004 02 18 04 00 0.158 0.004 0
2004 02 18 05 00 0.059 0.003 0
2004 02 18 06 00 -0.029 0.007 0
2004 02 18 07 00 -0.096 0.003 0
2004 02 18 08 00 -0.190 0.006 0
2004 02 18 09 00 -0.301 0.010 0
2004 02 18 10 00 -0.352 0.002 0
2004 02 18 11 00 -0.400 0.006 0
2004 02 18 12 00 -0.426 0.002 0
2004 02 18 13 00 -0.416 0.002 0
2004 02 18 14 00 -0.379 0.009 0
2004 02 18 15 00 -0.321 0.004 0
2004 02 18 16 00 -0.260 0.007 0
2004 02 18 17 00 -0.193 0.005 0
2004 02 18 18 00 -0.125 0.003 0
2004 02 18 19 00 -0.062 0.003 0
2004 02 18 20 00 0.004 0.003 0
2004 02 18 21 00 0.047 0.009 0
2004 02 18 22 00 0.101 0.002 0
2004 02 18 23 00 0.161 0.004 0
2004 02 19 00 00 0.204 0.003 0
2004 02 19 01 00 0.222 0.003 0
2004 02 19 02 00 0.252 0.003 0
2004 02 19 03 00 0.259 0.002 0
2004 02 19 04 00 0.239 0.001 0
2004 02 19 05 00 0.194 0.002 0
2004 02 19 06 00 0.121 0.007 0
2004 02 19 07 00 0.054 0.004 0
2004 02 19 08 00 -0.042 0.003 0
2004 02 19 09 00 -0.121 0.003 0
2004 02 19 10 00 -0.182 0.003 0
2004 02 19 11 00 -0.223 0.002 0
2004 02 19 12 00 -0.257 0.006 0
2004 02 19 13 00 -0.279 0.002 0
2004 02 19 14 00 -0.279 0.004 0
2004 02 19 15 00 -0.237 0.008 0
2004 02 19 16 00 -0.158 0.003 0
2004 02 19 17 00 -0.100 0.001 0
2004 02 19 18 00 -0.046 0.005 0
2004 02 19 19 00 0.011 0.004 0
2004 02 19 20 00 0.072 0.005 0
2004 02 19 21 00 0.120 0.002 0
2004 02 19 22 00 0.152 0.004 0
2004 02 19 23 00 0.206 0.005 0
2004 02 20 00 00 0.248 0.003 0
2004 02 20 01 00 0.295 0.007 0
2004 02 20 02 00 0.316 0.003 0
2004 02 20 03 00 0.339 0.003 0
2004 02 20 04 00 0.346 0.005 0
2004 02 20 05 00 0.342 0.002 0
2004 02 20 06 00 0.298 0.003 0
2004 02 20 07 00 0.243 0.003 0
2004 02 20 08 00 0.146 0.003 0
2004 02 20 09 00 0.073 0.002 0
2004 02 20 10 00 -0.055 0.004 0
2004 02 20 11 00 -0.071 0.002 0
2004 02 20 12 00 -0.107 0.004 0
2004 02 20 13 00 -0.113 0.006 0
2004 02 20 14 00 -0.107 0.003 0
2004 02 20 15 00 -0.098 0.003 0
2004 02 20 16 00 -0.090 0.003 0
2004 02 20 17 00 -0.033 0.005 0
2004 02 20 18 00 0.030 0.003 0
2004 02 20 19 00 0.082 0.002 0
2004 02 20 20 00 0.121 0.004 0
2004 02 20 21 00 0.162 0.004 0
2004 02 20 22 00 0.208 0.005 0
2004 02 20 23 00 0.259 0.003 0
2004 02 21 00 00 0.292 0.002 0
2004 02 21 01 00 0.340 0.008 0
2004 02 21 02 00 0.340 0.002 0
2004 02 21 03 00 0.370 0.003 0
2004 02 21 04 00 0.350 0.006 0
2004 02 21 05 00 0.341 0.004 0
2004 02 21 06 00 0.314 0.003 0
2004 02 21 07 00 0.278 0.002 0
2004 02 21 08 00 0.203 0.006 0
2004 02 21 09 00 0.146 0.005 0
2004 02 21 10 00 0.073 0.004 0
2004 02 21 11 00 0.006 0.002 0
2004 02 21 12 00 -0.022 0.004 0
2004 02 21 13 00 -0.057 0.009 0
2004 02 21 14 00 -0.087 0.005 0
2004 02 21 15 00 -0.138 0.004 0
2004 02 21 16 00 -0.101 0.009 0
2004 02 21 17 00 -0.046 0.009 0
2004 02 21 18 00 0.010 0.001 0
2004 02 21 19 00 0.053 0.003 0
2004 02 21 20 00 0.087 0.004 0
2004 02 21 21 00 0.125 0.002 0
2004 02 21 22 00 0.159 0.004 0
2004 02 21 23 00 0.200 0.004 0
2004 02 22 00 00 0.235 0.004 0
2004 02 22 01 00 0.285 0.004 0
2004 02 22 02 00 0.338 0.002 0
2004 02 22 03 00 0.377 0.002 0
2004 02 22 04 00 0.384 0.003 0
2004 02 22 05 00 0.397 0.005 0
2004 02 22 06 00 0.413 0.003 0
2004 02 22 07 00 0.415 0.003 0
2004 02 22 08 00 0.380 0.003 0
2004 02 22 09 00 0.342 0.001 0
2004 02 22 10 00 0.280 0.003 0
2004 02 22 11 00 0.239 0.002 0
2004 02 22 12 00 0.201 0.006 0
2004 02 22 13 00 0.151 0.004 0
2004 02 22 14 00 0.095 0.004 0
2004 02 22 15 00 0.084 0.004 0
2004 02 22 16 00 0.066 0.003 0
2004 02 22 17 00 0.100 0.002 0
2004 02 22 18 00 0.078 0.002 0
2004 02 22 19 00 0.082 0.004 0
2004 02 22 20 00 0.103 0.005 0
2004 02 22 21 00 0.100 0.003 0
2004 02 22 22 00 0.098 0.005 0
2004 02 22 23 00 0.094 0.006 0
2004 02 23 00 00 0.119 0.003 0
2004 02 23 01 00 0.147 0.002 0
2004 02 23 02 00 0.158 0.003 0
2004 02 23 03 00 0.175 0.002 0
2004 02 23 04 00 0.199 0.003 0
2004 02 23 05 00 0.224 0.004 0
2004 02 23 06 00 0.234 0.002 0
2004 02 23 07 00 0.233 0.007 0
2004 02 23 08 00 0.236 0.004 0
2004 02 23 09 00 0.242 0.004 0
2004 02 23 10 00 0.219 0.007 0
2004 02 23 11 00 0.206 0.003 0
2004 02 23 12 00 0.214 0.006 0
2004 02 23 13 00 0.226 0.002 0
2004 02 23 14 00 0.250 0.005 0
2004 02 23 15 00 0.248 0.003 0
2004 02 23 16 00 0.220 0.003 0
2004 02 23 17 00 0.236 0.004 0
2004 02 23 18 00 0.288 0.003 0
2004 02 23 19 00 0.287 0.005 0
2004 02 23 20 00 0.283 0.023 0
2004 02 23 21 00 0.268 0.006 0
2004 02 23 22 00 0.172 0.003 0
2004 02 23 23 00 0.167 0.004 0
2004 02 24 00 00 0.213 0.007 0
2004 02 24 01 00 0.179 0.008 0
2004 02 24 02 00 0.242 0.004 0
2004 02 24 03 00 0.273 0.005 0
2004 02 24 04 00 0.289 0.003 0
2004 02 24 05 00 0.308 0.004 0
2004 02 24 06 00 0.334 0.010 0
2004 02 24 07 00 0.364 0.002 0
2004 02 24 08 00 0.399 0.003 0
2004 02 24 09 00 0.402 0.006 0
2004 02 24 10 00 0.409 0.006 0
2004 02 24 11 00 0.422 0.001 0
2004 02 24 12 00 0.417 0.002 0
2004 02 24 13 00 0.409 0.003 0
2004 02 24 14 00 0.440 0.001 0
2004 02 24 15 00 0.432 0.001 0
